CO2,CO2H,CO2T,P1,P10,P25,P4,PAX,alt,co,dsl,hum,lat,lon,main,nh3,pdist,pre,spd,timestamp,tmp
0,0,0,0,2,2,0,9,0,0,GENERIC,53.83000183105469,5.3884918,-73.6939064,0,0,0,0,0,2025-08-11 17:05:47,19.65999984741211
0,0,0,0,2,2,0,9,0,0,GENERIC,53.380001068115234,5.3884922,-73.693904,0,0,0,0,0,2025-08-11 17:05:52,19.469999313354492
0,0,0,0,3,2,0,9,0,0,GENERIC,53.029998779296875,5.3884908,-73.6939025,0,0,0,0,0,2025-08-11 17:05:57,19.260000228881836
0,0,0,0,3,3,0,9,0,0,GENERIC,52.689998626708984,5.3884903,-73.6939024,0,0,0,0,0,2025-08-11 17:06:02,19.040000915527344
0,0,0,0,3,3,0,9,0,0,GENERIC,52.54999923706055,5.3884903,-73.6939024,0,0,0,0,0,2025-08-11 17:06:07,18.780000686645508
0,0,0,0,2,1,0,9,0,0,GENERIC,52.869998931884766,5.3884903,-73.6939024,0,0,0,0,0,2025-08-11 17:06:12,18.770000457763672
0,0,0,0,2,1,0,9,0,0,GENERIC,53.06999969482422,5.3884903,-73.6939024,0,0,0,0,0,2025-08-11 17:06:17,18.56999969482422
0,0,0,0,2,1,0,9,0,0,GENERIC,52.95000076293945,5.3884902,-73.6939024,0,0,0,0,0,2025-08-11 17:06:22,18.59000015258789
0,0,0,0,0,0,0,9,0,0,GENERIC,53.279998779296875,5.3884902,-73.6939024,0,0,0,0,0,2025-08-11 17:06:27,18.600000381469727
0,0,0,0,1,1,0,9,0,0,GENERIC,53.54999923706055,5.3884902,-73.6939024,0,0,0,0,0,2025-08-11 17:06:32,18.6299991607666
0,0,0,0,1,1,0,9,0,0,GENERIC,54.18000030517578,5.3884901,-73.6939024,0,0,0,0,0,2025-08-11 17:06:37,18.780000686645508
0,0,0,0,3,3,0,9,0,0,GENERIC,54.97999954223633,5.3884897,-73.693902,0,0,0,0,0,2025-08-11 17:06:42,18.940000534057617
0,0,0,0,2,2,0,9,0,0,GENERIC,55.0,5.3884895,-73.6939019,0,0,0,0,0,2025-08-11 17:06:47,18.8799991607666
0,0,0,0,4,4,0,9,0,0,GENERIC,54.47999954223633,5.3884975,-73.693903,0,0,0,0,0,2025-08-11 17:06:52,18.90999984741211
0,0,0,0,3,3,0,9,0,0,GENERIC,54.2599983215332,5.3884979,-73.6939031,0,0,0,0,0,2025-08-11 17:06:57,18.829999923706055
0,0,0,0,2,2,0,9,0,0,GENERIC,53.79999923706055,5.388496,-73.6939026,0,0,0,0,0,2025-08-11 17:07:02,18.780000686645508
0,0,0,0,1,1,0,9,0,0,GENERIC,53.72999954223633,5.3884958,-73.6939024,0,0,0,0,0,2025-08-11 17:07:07,18.739999771118164
0,0,0,0,1,1,0,9,0,0,GENERIC,54.709999084472656,5.3884959,-73.6939024,0,0,0,0,0,2025-08-11 17:07:12,18.969999313354492
0,0,0,0,1,1,0,9,0,0,GENERIC,55.5099983215332,5.3884959,-73.6939024,0,0,0,0,0,2025-08-11 17:07:17,19.079999923706055
0,0,0,0,2,2,0,9,0,0,GENERIC,56.22999954223633,5.3884959,-73.6939024,0,0,0,0,0,2025-08-11 17:07:22,19.18000030517578
0,0,0,0,3,3,0,9,0,0,GENERIC,55.939998626708984,5.388496,-73.6939024,0,0,0,0,0,2025-08-11 17:07:27,19.219999313354492
0,0,0,0,2,2,0,9,0,0,GENERIC,55.2400016784668,5.388496,-73.6939024,0,0,0,0,0,2025-08-11 17:07:32,19.219999313354492
0,0,0,0,1,1,0,9,0,0,GENERIC,55.16999816894531,5.388496,-73.6939024,0,0,0,0,0,2025-08-11 17:07:37,19.290000915527344
0,0,0,0,0,0,0,9,0,0,GENERIC,55.0,5.388496,-73.6939024,0,0,0,0,0,2025-08-11 17:07:42,19.229999542236328
0,0,0,0,0,0,0,9,0,0,GENERIC,55.310001373291016,5.388496,-73.6939024,0,0,0,0,0,2025-08-11 17:07:47,19.31999969482422
0,0,0,0,0,0,0,9,0,0,GENERIC,55.15999984741211,5.3884961,-73.6939023,0,0,0,0,0,2025-08-11 17:07:52,19.360000610351562
0,0,0,0,0,0,0,9,0,0,GENERIC,54.970001220703125,5.3884961,-73.6939023,0,0,0,0,0,2025-08-11 17:07:57,19.3700008392334
